,RXPACC,FP_IDX,CIR746,CIR740,CIR749,CIR_PWR,CIR750,CIR575,CIR326,CIR333,CIR349,CIR350,CIR246,NLOS,RANGE
210,1024.0,740.0,4683.0,120.0,4745.0,5115.0,4325.0,466.0,139.0,434.0,193.0,135.0,372.0,1.0,9.35
211,269.0,747.0,879.0,162.0,17686.0,10541.0,16789.0,316.0,291.0,335.0,20.0,254.0,344.0,0.0,0.68
212,792.0,747.0,3799.0,298.0,13177.0,13232.0,15644.0,190.0,201.0,252.0,140.0,448.0,238.0,1.0,9.07
213,415.0,744.0,10673.0,234.0,9086.0,10651.0,18278.0,76.0,199.0,228.0,270.0,18.0,262.0,0.0,3.56
214,390.0,749.0,757.0,101.0,8055.0,10114.0,11529.0,123.0,161.0,65.0,15.0,225.0,201.0,0.0,2.51
215,265.0,751.0,31.0,282.0,226.0,11955.0,1642.0,238.0,194.0,175.0,146.0,133.0,203.0,0.0,0.7
216,279.0,751.0,449.0,209.0,267.0,12525.0,3291.0,188.0,209.0,130.0,225.0,244.0,323.0,0.0,0.74
217,1024.0,746.0,5500.0,165.0,9139.0,13260.0,9972.0,309.0,670.0,276.0,127.0,460.0,479.0,1.0,1.93
218,563.0,746.0,8826.0,135.0,14106.0,22316.0,16661.0,348.0,126.0,261.0,110.0,201.0,557.0,0.0,5.92
219,668.0,746.0,6366.0,332.0,7910.0,21519.0,1628.0,271.0,103.0,189.0,241.0,113.0,244.0,0.0,6.25
220,437.0,746.0,10502.0,171.0,2309.0,10148.0,11874.0,456.0,444.0,221.0,189.0,173.0,94.0,1.0,1.27
221,1025.0,734.0,8084.0,2615.0,3904.0,5133.0,4654.0,103.0,172.0,178.0,184.0,339.0,277.0,1.0,9.25
222,372.0,744.0,15843.0,85.0,9066.0,10861.0,10889.0,254.0,66.0,216.0,231.0,169.0,138.0,0.0,2.63
223,721.0,745.0,18727.0,289.0,12223.0,16157.0,12141.0,342.0,268.0,540.0,175.0,352.0,323.0,0.0,4.94
224,316.0,745.0,1353.0,153.0,2042.0,9017.0,3118.0,300.0,198.0,227.0,94.0,58.0,179.0,1.0,1.8
225,426.0,749.0,159.0,279.0,11030.0,19558.0,11540.0,86.0,187.0,144.0,263.0,413.0,124.0,0.0,2.35
226,1024.0,740.0,5555.0,894.0,4120.0,1644.0,987.0,205.0,300.0,445.0,244.0,242.0,382.0,1.0,6.51
227,1024.0,745.0,4849.0,339.0,10178.0,3717.0,8228.0,117.0,514.0,345.0,229.0,212.0,147.0,1.0,3.34
228,263.0,751.0,127.0,509.0,574.0,10909.0,3056.0,161.0,326.0,397.0,155.0,47.0,176.0,0.0,0.56
229,1024.0,742.0,6145.0,205.0,3779.0,6029.0,5252.0,254.0,208.0,162.0,268.0,181.0,263.0,1.0,5.08
230,599.0,749.0,239.0,129.0,12805.0,16248.0,12372.0,126.0,228.0,453.0,250.0,263.0,154.0,0.0,3.04
231,289.0,750.0,267.0,304.0,5122.0,11955.0,14264.0,307.0,147.0,344.0,317.0,189.0,36.0,0.0,1.27
232,571.0,749.0,230.0,284.0,3048.0,21818.0,6477.0,301.0,265.0,339.0,151.0,182.0,179.0,1.0,5.75
233,296.0,745.0,11024.0,14.0,4341.0,6220.0,9588.0,253.0,165.0,219.0,24.0,257.0,281.0,0.0,4.93
234,1025.0,736.0,5484.0,2276.0,8819.0,7652.0,4960.0,493.0,440.0,442.0,157.0,415.0,251.0,1.0,8.66
235,1024.0,746.0,5321.0,501.0,10488.0,5583.0,5739.0,201.0,250.0,250.0,463.0,256.0,343.0,1.0,3.23
236,825.0,743.0,4339.0,217.0,5875.0,16143.0,9853.0,111.0,182.0,323.0,226.0,294.0,426.0,1.0,4.45
237,275.0,746.0,8230.0,38.0,13790.0,11118.0,16325.0,231.0,61.0,272.0,164.0,44.0,253.0,0.0,0.85
238,1024.0,743.0,2407.0,252.0,2509.0,2322.0,5218.0,268.0,149.0,161.0,590.0,244.0,270.0,1.0,2.32
239,274.0,745.0,6884.0,271.0,12685.0,8026.0,16931.0,68.0,172.0,166.0,237.0,327.0,57.0,0.0,1.78
240,324.0,749.0,243.0,445.0,13407.0,11504.0,16923.0,219.0,31.0,239.0,69.0,123.0,198.0,0.0,1.82
241,1024.0,745.0,14587.0,494.0,3439.0,13264.0,16266.0,403.0,411.0,723.0,376.0,421.0,438.0,1.0,1.26
242,265.0,751.0,345.0,233.0,1335.0,8181.0,5199.0,134.0,46.0,171.0,128.0,283.0,104.0,0.0,1.9
243,388.0,750.0,82.0,136.0,8542.0,10602.0,17030.0,193.0,167.0,152.0,284.0,122.0,84.0,0.0,3.36
244,261.0,749.0,323.0,190.0,14976.0,10436.0,16484.0,116.0,236.0,208.0,219.0,281.0,98.0,0.0,0.89
245,1024.0,748.0,762.0,229.0,12580.0,9750.0,9824.0,557.0,499.0,227.0,399.0,209.0,192.0,1.0,3.22
246,570.0,742.0,10183.0,195.0,6113.0,21084.0,8289.0,153.0,213.0,119.0,285.0,114.0,287.0,1.0,6.29
247,323.0,750.0,289.0,209.0,1536.0,12301.0,5128.0,87.0,158.0,97.0,98.0,64.0,296.0,0.0,0.82
248,489.0,749.0,298.0,84.0,10889.0,23056.0,15184.0,277.0,237.0,246.0,212.0,132.0,241.0,0.0,4.29
249,267.0,743.0,8833.0,141.0,5202.0,12260.0,6862.0,213.0,221.0,122.0,282.0,475.0,228.0,0.0,0.28
250,926.0,748.0,793.0,711.0,12590.0,15863.0,6078.0,644.0,272.0,739.0,601.0,426.0,257.0,1.0,1.68
251,529.0,745.0,13523.0,239.0,10919.0,8789.0,7554.0,78.0,235.0,158.0,232.0,157.0,173.0,0.0,4.16
252,1025.0,749.0,372.0,145.0,8669.0,9666.0,11899.0,309.0,284.0,334.0,158.0,574.0,125.0,1.0,9.87
253,1025.0,740.0,5701.0,1464.0,6972.0,4126.0,6292.0,387.0,436.0,124.0,251.0,519.0,483.0,1.0,9.83
254,293.0,746.0,2653.0,284.0,3829.0,7840.0,2347.0,162.0,263.0,76.0,101.0,93.0,212.0,0.0,2.62
255,1024.0,739.0,1964.0,2797.0,1802.0,2723.0,3231.0,248.0,153.0,354.0,89.0,452.0,358.0,1.0,6.33
256,365.0,750.0,323.0,508.0,6632.0,17701.0,14172.0,193.0,414.0,460.0,78.0,97.0,275.0,0.0,1.8
257,451.0,748.0,700.0,117.0,12521.0,11786.0,17077.0,131.0,166.0,37.0,206.0,99.0,137.0,0.0,3.83
258,700.0,747.0,408.0,229.0,3062.0,17381.0,4110.0,244.0,297.0,302.0,239.0,19.0,382.0,1.0,7.0
259,992.0,736.0,1834.0,953.0,2620.0,2392.0,6412.0,492.0,184.0,4.0,178.0,261.0,177.0,1.0,9.76
260,572.0,745.0,17680.0,87.0,1092.0,9272.0,9300.0,254.0,110.0,68.0,306.0,241.0,80.0,0.0,4.92
261,1024.0,727.0,798.0,1937.0,3759.0,1242.0,1835.0,33.0,20.0,309.0,280.0,239.0,376.0,1.0,3.67
262,405.0,747.0,4803.0,57.0,15768.0,7684.0,10838.0,291.0,110.0,120.0,275.0,51.0,252.0,1.0,1.69
263,1024.0,738.0,6338.0,932.0,5675.0,3305.0,4462.0,279.0,318.0,191.0,108.0,227.0,75.0,1.0,9.63
264,1024.0,739.0,5391.0,4281.0,7808.0,7574.0,2030.0,204.0,504.0,438.0,244.0,324.0,402.0,1.0,3.83
265,1024.0,740.0,5148.0,1446.0,9276.0,9633.0,3404.0,117.0,504.0,233.0,462.0,201.0,131.0,1.0,8.21
266,1024.0,737.0,9879.0,2363.0,3921.0,2015.0,3142.0,49.0,318.0,219.0,176.0,159.0,491.0,1.0,4.47
267,334.0,746.0,8975.0,113.0,3336.0,12003.0,10640.0,322.0,125.0,243.0,86.0,245.0,166.0,0.0,1.01
268,284.0,747.0,9189.0,233.0,14232.0,7914.0,3286.0,350.0,242.0,154.0,234.0,197.0,183.0,0.0,2.68
269,1025.0,746.0,4854.0,530.0,493.0,6939.0,5521.0,398.0,339.0,466.0,176.0,287.0,189.0,1.0,8.28
270,270.0,747.0,1566.0,256.0,17427.0,10337.0,7602.0,15.0,11.0,222.0,194.0,61.0,236.0,0.0,0.92
271,266.0,747.0,178.0,290.0,2031.0,8066.0,4855.0,116.0,67.0,247.0,282.0,50.0,220.0,0.0,1.86
272,419.0,750.0,217.0,172.0,5863.0,11180.0,15160.0,45.0,295.0,219.0,256.0,296.0,26.0,1.0,1.46
273,539.0,751.0,217.0,208.0,797.0,11478.0,4327.0,251.0,248.0,217.0,356.0,176.0,219.0,0.0,2.36
274,1024.0,750.0,734.0,780.0,2900.0,6575.0,7870.0,1114.0,368.0,539.0,883.0,485.0,105.0,1.0,6.53
275,1024.0,744.0,4966.0,69.0,5024.0,5569.0,12712.0,484.0,196.0,218.0,257.0,169.0,455.0,1.0,1.86
276,467.0,743.0,17146.0,386.0,13329.0,11433.0,13083.0,594.0,150.0,313.0,404.0,95.0,135.0,1.0,1.07
277,1024.0,750.0,401.0,128.0,8282.0,14175.0,11146.0,462.0,140.0,420.0,246.0,79.0,311.0,1.0,1.56
278,317.0,750.0,264.0,170.0,6576.0,11467.0,16644.0,120.0,215.0,223.0,336.0,110.0,141.0,0.0,2.02
279,490.0,750.0,179.0,269.0,6647.0,16339.0,13150.0,190.0,222.0,52.0,453.0,468.0,89.0,1.0,5.85
280,420.0,747.0,6906.0,45.0,1274.0,14259.0,7291.0,43.0,167.0,133.0,241.0,142.0,223.0,0.0,2.66
281,827.0,747.0,2382.0,921.0,15675.0,17916.0,17780.0,675.0,360.0,447.0,336.0,662.0,495.0,1.0,1.79
282,302.0,745.0,18560.0,298.0,9361.0,12147.0,5737.0,54.0,270.0,244.0,238.0,60.0,113.0,0.0,0.78
283,479.0,745.0,5979.0,94.0,14331.0,15435.0,1288.0,206.0,222.0,197.0,236.0,283.0,218.0,0.0,5.64
284,297.0,749.0,122.0,158.0,6177.0,8061.0,14299.0,334.0,65.0,110.0,334.0,240.0,250.0,0.0,1.39
285,1024.0,733.0,869.0,2272.0,5070.0,3029.0,6025.0,175.0,217.0,305.0,248.0,222.0,237.0,1.0,8.43
286,263.0,747.0,2951.0,215.0,16630.0,9308.0,9030.0,38.0,201.0,144.0,97.0,264.0,208.0,0.0,1.36
287,317.0,746.0,7367.0,145.0,2933.0,6792.0,10211.0,90.0,175.0,232.0,217.0,238.0,193.0,0.0,4.77
288,432.0,744.0,3149.0,338.0,10384.0,14538.0,7412.0,177.0,299.0,465.0,200.0,224.0,246.0,0.0,5.65
289,376.0,747.0,3844.0,463.0,18159.0,12887.0,13768.0,278.0,278.0,251.0,252.0,170.0,228.0,0.0,6.52
290,342.0,748.0,389.0,609.0,15749.0,12686.0,8093.0,285.0,47.0,191.0,152.0,66.0,239.0,0.0,3.53
291,1024.0,741.0,7599.0,1088.0,3315.0,5837.0,3892.0,546.0,184.0,463.0,472.0,87.0,181.0,1.0,9.68
292,289.0,750.0,285.0,240.0,6429.0,9215.0,16616.0,205.0,123.0,128.0,252.0,264.0,217.0,0.0,2.5
293,481.0,745.0,3608.0,169.0,7869.0,11362.0,16289.0,188.0,285.0,66.0,287.0,186.0,313.0,1.0,7.25
294,276.0,748.0,838.0,255.0,10488.0,7934.0,8232.0,126.0,209.0,99.0,215.0,285.0,134.0,0.0,3.6
295,332.0,751.0,42.0,203.0,402.0,11450.0,2482.0,273.0,170.0,162.0,244.0,236.0,323.0,0.0,4.04
296,550.0,745.0,6171.0,177.0,18124.0,10800.0,17350.0,237.0,128.0,143.0,109.0,118.0,236.0,0.0,4.24
297,705.0,745.0,3519.0,390.0,7614.0,12031.0,13768.0,155.0,106.0,253.0,247.0,237.0,135.0,1.0,4.9
298,1024.0,748.0,389.0,105.0,5238.0,1565.0,2738.0,241.0,275.0,455.0,415.0,504.0,376.0,1.0,4.1
299,639.0,745.0,18092.0,308.0,8397.0,10779.0,6263.0,443.0,183.0,166.0,276.0,209.0,299.0,0.0,4.13
300,340.0,746.0,10984.0,258.0,15195.0,11324.0,10284.0,224.0,200.0,256.0,233.0,124.0,238.0,0.0,3.32
301,531.0,745.0,16191.0,269.0,9868.0,15472.0,9573.0,287.0,150.0,172.0,248.0,211.0,325.0,0.0,2.56
302,305.0,748.0,449.0,217.0,19967.0,9854.0,21052.0,113.0,262.0,144.0,88.0,81.0,151.0,1.0,1.08
303,343.0,745.0,14274.0,233.0,16572.0,10404.0,2544.0,75.0,125.0,295.0,221.0,161.0,261.0,0.0,2.61
304,658.0,745.0,5063.0,238.0,5322.0,11856.0,12878.0,130.0,440.0,176.0,255.0,183.0,205.0,1.0,3.36
305,348.0,749.0,243.0,256.0,4357.0,14083.0,10526.0,147.0,208.0,120.0,226.0,267.0,298.0,0.0,1.57
306,310.0,750.0,48.0,128.0,7417.0,13414.0,15542.0,97.0,159.0,176.0,153.0,320.0,140.0,0.0,0.95
307,311.0,746.0,9039.0,141.0,16720.0,8779.0,7308.0,75.0,216.0,194.0,142.0,256.0,21.0,1.0,0.8
308,1024.0,744.0,9224.0,286.0,2174.0,3673.0,3764.0,217.0,330.0,518.0,329.0,319.0,503.0,1.0,6.36
309,899.0,743.0,11028.0,703.0,8503.0,7081.0,8913.0,222.0,586.0,91.0,580.0,470.0,638.0,1.0,6.61
310,411.0,743.0,5592.0,309.0,8182.0,21516.0,7745.0,133.0,347.0,49.0,249.0,151.0,177.0,0.0,1.87
311,325.0,750.0,250.0,325.0,3553.0,10583.0,8359.0,243.0,208.0,262.0,287.0,143.0,205.0,0.0,3.21
312,438.0,750.0,196.0,183.0,5199.0,9295.0,14756.0,233.0,189.0,244.0,292.0,135.0,123.0,0.0,3.99
313,1024.0,742.0,3132.0,822.0,5638.0,1817.0,2506.0,398.0,408.0,181.0,96.0,430.0,330.0,1.0,4.89
314,276.0,747.0,192.0,511.0,22805.0,11867.0,16877.0,22.0,299.0,258.0,329.0,226.0,98.0,0.0,1.06
315,611.0,749.0,288.0,185.0,8632.0,10951.0,11661.0,225.0,185.0,233.0,113.0,174.0,163.0,0.0,4.8
316,276.0,746.0,9612.0,84.0,15853.0,10870.0,3754.0,239.0,84.0,261.0,250.0,236.0,265.0,0.0,0.84
317,584.0,744.0,8868.0,80.0,9551.0,11361.0,4050.0,264.0,262.0,213.0,180.0,173.0,38.0,1.0,2.17
318,1024.0,745.0,3985.0,482.0,6553.0,7473.0,14009.0,241.0,192.0,428.0,459.0,221.0,251.0,1.0,3.2
319,1024.0,735.0,1532.0,3094.0,2070.0,3575.0,3035.0,292.0,102.0,176.0,521.0,300.0,136.0,1.0,9.08
320,261.0,745.0,14392.0,279.0,3474.0,8215.0,5987.0,27.0,169.0,306.0,22.0,217.0,232.0,0.0,1.44
321,618.0,748.0,675.0,251.0,17929.0,8907.0,14665.0,236.0,243.0,271.0,206.0,356.0,255.0,1.0,3.68
322,700.0,740.0,7193.0,3600.0,3961.0,15017.0,4371.0,202.0,182.0,323.0,267.0,111.0,235.0,1.0,6.38
323,797.0,749.0,471.0,956.0,13236.0,12337.0,14198.0,628.0,463.0,658.0,466.0,432.0,789.0,1.0,1.91
324,288.0,746.0,16886.0,141.0,13928.0,15545.0,17828.0,46.0,234.0,216.0,171.0,170.0,259.0,0.0,0.69
325,1024.0,748.0,618.0,1220.0,11393.0,10153.0,7162.0,599.0,509.0,573.0,696.0,681.0,938.0,1.0,2.67
326,453.0,745.0,11773.0,210.0,10169.0,10348.0,13558.0,262.0,209.0,126.0,141.0,317.0,223.0,0.0,3.57
327,385.0,749.0,340.0,159.0,1505.0,11939.0,5371.0,306.0,135.0,315.0,166.0,490.0,218.0,0.0,6.19
328,1024.0,738.0,11757.0,2610.0,3860.0,4409.0,3037.0,68.0,404.0,444.0,224.0,182.0,246.0,1.0,4.03
329,347.0,747.0,3741.0,142.0,16042.0,12694.0,10029.0,182.0,79.0,397.0,216.0,473.0,75.0,0.0,5.22
330,290.0,752.0,248.0,105.0,1560.0,12097.0,1428.0,108.0,505.0,253.0,291.0,428.0,242.0,0.0,2.5
331,437.0,750.0,166.0,213.0,7133.0,10107.0,16730.0,262.0,81.0,158.0,216.0,192.0,256.0,0.0,5.46
332,363.0,749.0,302.0,313.0,4173.0,17168.0,11643.0,183.0,184.0,456.0,239.0,232.0,173.0,0.0,0.93
333,800.0,733.0,3393.0,895.0,194.0,796.0,1291.0,488.0,223.0,306.0,129.0,341.0,33.0,1.0,2.35
334,354.0,748.0,103.0,120.0,6976.0,10647.0,4014.0,218.0,211.0,235.0,237.0,95.0,223.0,1.0,7.25
335,629.0,746.0,10958.0,148.0,13342.0,21040.0,6396.0,292.0,231.0,451.0,245.0,246.0,175.0,1.0,7.71
336,285.0,749.0,167.0,278.0,13370.0,11653.0,19984.0,253.0,149.0,340.0,29.0,226.0,254.0,0.0,1.39
337,351.0,746.0,10098.0,247.0,7740.0,11503.0,4305.0,231.0,206.0,123.0,46.0,96.0,132.0,0.0,1.44
338,289.0,748.0,111.0,177.0,18967.0,9673.0,18365.0,166.0,174.0,221.0,187.0,149.0,288.0,0.0,3.55
339,462.0,748.0,232.0,153.0,11067.0,14139.0,15583.0,179.0,185.0,158.0,81.0,204.0,188.0,1.0,6.46
340,1024.0,737.0,6110.0,493.0,2032.0,2260.0,2661.0,189.0,558.0,309.0,261.0,88.0,364.0,1.0,9.7
341,382.0,744.0,12950.0,130.0,6979.0,8795.0,3499.0,113.0,206.0,241.0,313.0,289.0,260.0,0.0,4.13
342,1024.0,744.0,6326.0,388.0,13632.0,8359.0,3167.0,364.0,227.0,405.0,487.0,531.0,190.0,1.0,4.52
343,880.0,745.0,11298.0,351.0,7161.0,9150.0,13824.0,427.0,150.0,138.0,145.0,237.0,496.0,0.0,6.34
344,1024.0,748.0,722.0,101.0,6136.0,3936.0,9139.0,781.0,460.0,420.0,398.0,159.0,154.0,1.0,6.34
345,1024.0,747.0,475.0,195.0,4718.0,1575.0,5224.0,472.0,119.0,191.0,141.0,311.0,500.0,1.0,4.56
346,1024.0,741.0,3944.0,193.0,3463.0,2572.0,6465.0,454.0,317.0,344.0,149.0,518.0,249.0,1.0,3.89
347,326.0,746.0,14875.0,188.0,19460.0,13171.0,7926.0,47.0,263.0,180.0,136.0,158.0,255.0,0.0,2.0
348,366.0,748.0,478.0,214.0,14582.0,12965.0,16936.0,108.0,265.0,98.0,152.0,106.0,111.0,0.0,1.55
349,605.0,745.0,15612.0,227.0,14925.0,11999.0,17246.0,204.0,302.0,434.0,240.0,169.0,485.0,1.0,1.25
350,399.0,751.0,228.0,245.0,873.0,17173.0,2490.0,119.0,486.0,168.0,208.0,250.0,279.0,0.0,2.3
351,1024.0,748.0,391.0,257.0,6837.0,16253.0,5301.0,130.0,435.0,125.0,273.0,231.0,284.0,1.0,7.5
352,652.0,748.0,304.0,145.0,4510.0,13720.0,7593.0,146.0,344.0,336.0,259.0,121.0,195.0,1.0,6.56
353,283.0,744.0,12947.0,211.0,3680.0,9813.0,6944.0,248.0,206.0,206.0,308.0,110.0,250.0,0.0,2.13
354,309.0,748.0,275.0,18.0,10888.0,5727.0,16634.0,248.0,150.0,129.0,272.0,141.0,253.0,0.0,3.39
355,275.0,745.0,16312.0,347.0,20413.0,12669.0,16617.0,120.0,246.0,145.0,283.0,242.0,247.0,0.0,0.64
356,260.0,747.0,1911.0,423.0,19290.0,11429.0,8403.0,313.0,178.0,18.0,232.0,207.0,117.0,0.0,1.21
357,280.0,746.0,11585.0,264.0,16484.0,9095.0,4676.0,293.0,159.0,252.0,56.0,93.0,218.0,0.0,5.36
358,1024.0,741.0,8391.0,1685.0,7068.0,4677.0,2369.0,380.0,153.0,262.0,232.0,233.0,297.0,1.0,3.51
359,265.0,750.0,93.0,418.0,723.0,9093.0,4537.0,108.0,71.0,281.0,37.0,119.0,460.0,0.0,0.28
360,905.0,743.0,11258.0,194.0,3195.0,8938.0,8475.0,357.0,413.0,500.0,164.0,98.0,457.0,1.0,5.79
361,731.0,749.0,715.0,798.0,9849.0,10101.0,16950.0,636.0,477.0,363.0,384.0,368.0,661.0,1.0,1.83
362,1024.0,746.0,4157.0,70.0,6428.0,3645.0,994.0,107.0,95.0,132.0,379.0,302.0,363.0,1.0,6.66
363,1025.0,737.0,771.0,974.0,1634.0,4262.0,960.0,264.0,293.0,203.0,248.0,220.0,599.0,1.0,8.71
364,268.0,746.0,4813.0,268.0,10731.0,8122.0,6856.0,253.0,242.0,58.0,124.0,44.0,225.0,0.0,0.95
365,261.0,748.0,925.0,261.0,16568.0,11474.0,14056.0,70.0,67.0,258.0,62.0,126.0,122.0,0.0,1.32
366,372.0,750.0,233.0,177.0,1668.0,11814.0,4465.0,249.0,264.0,170.0,75.0,250.0,322.0,0.0,4.04
367,1024.0,749.0,549.0,104.0,5408.0,4534.0,9789.0,412.0,552.0,541.0,348.0,579.0,379.0,1.0,5.78
368,289.0,748.0,692.0,422.0,18788.0,11676.0,17727.0,153.0,104.0,280.0,184.0,45.0,234.0,0.0,0.82
369,595.0,748.0,174.0,333.0,10187.0,8596.0,16653.0,176.0,35.0,270.0,69.0,170.0,502.0,1.0,1.17
370,316.0,747.0,4612.0,203.0,2926.0,9437.0,12650.0,174.0,158.0,129.0,249.0,314.0,177.0,0.0,1.23
371,882.0,750.0,246.0,138.0,9985.0,20926.0,18041.0,135.0,104.0,161.0,256.0,272.0,97.0,1.0,6.14
372,1024.0,746.0,6480.0,313.0,4144.0,3468.0,4712.0,338.0,271.0,210.0,184.0,266.0,311.0,1.0,7.01
373,385.0,746.0,18176.0,326.0,7893.0,15851.0,10323.0,258.0,200.0,267.0,263.0,260.0,185.0,0.0,1.95
374,1024.0,748.0,669.0,256.0,8729.0,9096.0,7143.0,513.0,111.0,205.0,57.0,244.0,115.0,1.0,1.81
375,372.0,745.0,17927.0,269.0,13265.0,9349.0,10873.0,307.0,170.0,100.0,229.0,256.0,274.0,0.0,3.74
376,1024.0,744.0,1420.0,71.0,2747.0,2750.0,1211.0,461.0,248.0,263.0,193.0,257.0,225.0,1.0,3.26
377,414.0,751.0,245.0,115.0,363.0,8920.0,3082.0,48.0,287.0,149.0,142.0,179.0,151.0,0.0,3.4
378,368.0,749.0,399.0,30.0,6612.0,12322.0,13312.0,55.0,200.0,187.0,334.0,237.0,248.0,0.0,1.62
379,266.0,751.0,117.0,228.0,1328.0,11268.0,6754.0,281.0,122.0,273.0,247.0,233.0,76.0,0.0,1.71
380,383.0,750.0,390.0,454.0,6310.0,16892.0,12753.0,229.0,177.0,295.0,312.0,258.0,79.0,0.0,3.86
381,636.0,749.0,95.0,86.0,6344.0,9820.0,16533.0,245.0,294.0,305.0,229.0,237.0,461.0,0.0,3.51
382,1024.0,745.0,6977.0,313.0,6298.0,3234.0,7092.0,445.0,396.0,275.0,205.0,148.0,439.0,1.0,4.4
383,1024.0,742.0,9856.0,438.0,5801.0,6422.0,10923.0,151.0,26.0,151.0,322.0,379.0,175.0,1.0,3.11
384,264.0,747.0,6236.0,304.0,16570.0,8659.0,4844.0,269.0,102.0,333.0,222.0,113.0,318.0,0.0,1.6
385,374.0,750.0,225.0,300.0,6456.0,15696.0,9046.0,221.0,234.0,193.0,204.0,310.0,65.0,0.0,1.54
386,273.0,746.0,7263.0,242.0,20894.0,12426.0,1845.0,310.0,215.0,207.0,277.0,166.0,300.0,0.0,0.39
387,1024.0,742.0,3779.0,1123.0,1695.0,1609.0,5322.0,292.0,220.0,369.0,147.0,331.0,190.0,1.0,5.83
388,264.0,744.0,16574.0,261.0,9036.0,8626.0,7513.0,258.0,252.0,178.0,141.0,292.0,206.0,0.0,0.88
389,1024.0,747.0,2497.0,304.0,6110.0,11153.0,14762.0,449.0,345.0,223.0,224.0,178.0,203.0,1.0,2.17
390,275.0,750.0,136.0,420.0,2274.0,11888.0,10339.0,274.0,243.0,145.0,287.0,202.0,159.0,0.0,2.32
391,1024.0,730.0,1733.0,1181.0,6206.0,1356.0,4185.0,244.0,342.0,143.0,375.0,227.0,333.0,1.0,4.9
392,275.0,746.0,1335.0,329.0,12655.0,11103.0,18011.0,331.0,51.0,237.0,39.0,64.0,29.0,0.0,0.69
393,337.0,747.0,3210.0,106.0,14332.0,11005.0,3254.0,116.0,208.0,260.0,110.0,101.0,218.0,0.0,3.72
394,267.0,750.0,210.0,232.0,1691.0,10726.0,4687.0,401.0,108.0,339.0,204.0,225.0,375.0,0.0,2.47
395,270.0,749.0,235.0,77.0,12922.0,10068.0,17474.0,97.0,218.0,221.0,225.0,64.0,223.0,0.0,1.86
396,404.0,745.0,17700.0,200.0,6792.0,8791.0,6612.0,313.0,144.0,159.0,165.0,147.0,156.0,0.0,2.56
397,1025.0,720.0,3701.0,488.0,1193.0,3231.0,4904.0,155.0,306.0,194.0,373.0,416.0,87.0,1.0,7.65
398,375.0,747.0,6558.0,169.0,9191.0,13179.0,10280.0,123.0,163.0,188.0,130.0,205.0,78.0,0.0,1.45
399,1024.0,747.0,2710.0,424.0,5671.0,3565.0,5926.0,427.0,245.0,179.0,264.0,416.0,132.0,1.0,6.78
400,470.0,745.0,12275.0,185.0,8950.0,11440.0,8083.0,320.0,93.0,103.0,275.0,395.0,330.0,1.0,1.21
401,320.0,751.0,199.0,266.0,183.0,15553.0,3806.0,544.0,253.0,157.0,457.0,267.0,230.0,0.0,1.03
402,282.0,745.0,16502.0,250.0,7444.0,7498.0,2480.0,119.0,195.0,89.0,102.0,83.0,149.0,0.0,2.29
403,1024.0,746.0,2073.0,522.0,6828.0,1388.0,5154.0,480.0,222.0,158.0,311.0,566.0,219.0,1.0,7.06
404,499.0,747.0,4755.0,546.0,5280.0,11085.0,6326.0,489.0,306.0,175.0,195.0,285.0,479.0,1.0,1.29
405,1025.0,726.0,7233.0,2118.0,2302.0,4767.0,2791.0,236.0,530.0,295.0,278.0,283.0,120.0,1.0,5.17
406,456.0,745.0,13351.0,151.0,7205.0,10464.0,7165.0,490.0,177.0,251.0,178.0,240.0,245.0,1.0,1.32
407,674.0,747.0,2378.0,175.0,7652.0,6890.0,1453.0,381.0,336.0,455.0,470.0,321.0,449.0,1.0,3.5
408,261.0,750.0,102.0,280.0,5260.0,8811.0,14989.0,30.0,135.0,110.0,294.0,127.0,221.0,1.0,1.15
409,289.0,751.0,228.0,49.0,7.0,12601.0,1218.0,112.0,206.0,51.0,289.0,257.0,285.0,0.0,0.45
410,437.0,747.0,6504.0,228.0,18983.0,12300.0,17033.0,390.0,269.0,262.0,242.0,286.0,241.0,0.0,2.9
411,1024.0,746.0,3195.0,330.0,4090.0,8371.0,5078.0,57.0,436.0,137.0,218.0,258.0,266.0,1.0,4.6
412,1024.0,742.0,3883.0,870.0,7104.0,12169.0,11727.0,74.0,92.0,295.0,212.0,279.0,202.0,1.0,8.83
413,302.0,744.0,8156.0,288.0,12122.0,13326.0,18365.0,179.0,133.0,202.0,313.0,238.0,195.0,0.0,0.74
414,322.0,746.0,16375.0,111.0,5025.0,6985.0,4176.0,310.0,218.0,132.0,137.0,226.0,223.0,0.0,4.65
415,327.0,746.0,5190.0,264.0,17155.0,12969.0,8995.0,186.0,84.0,232.0,91.0,250.0,224.0,0.0,3.15
416,663.0,748.0,174.0,209.0,14506.0,8258.0,7705.0,132.0,81.0,283.0,258.0,244.0,175.0,0.0,4.08
417,270.0,749.0,298.0,128.0,14580.0,10195.0,18627.0,358.0,206.0,234.0,108.0,183.0,308.0,0.0,1.24
418,315.0,748.0,661.0,271.0,17309.0,7032.0,13015.0,211.0,53.0,83.0,285.0,263.0,135.0,1.0,2.96
419,298.0,751.0,247.0,150.0,92.0,8485.0,3316.0,256.0,271.0,221.0,252.0,176.0,152.0,0.0,2.23
420,264.0,751.0,306.0,14.0,655.0,10150.0,314.0,255.0,245.0,180.0,270.0,237.0,212.0,0.0,0.79
