,CIR805,FP_AMP2,CIR769,CIR783,CIR802,MAX_NOISE,CIR772,CIR821,CIR818,CIR814,CIR816,CIR817,CIR804,FP_IDX,CIR785,CIR806,CIR811,CIR815,CIR770,CIR809,CIR784,FP_AMP1,CIR822,FP_AMP3,CIR768,CIR798,CIR787,CIR796,CIR771,CIR786,CIR767,CIR801,CIR819,CIR782,CIR_PWR,CIR820,CIR808,CIR766,RANGE,NLOS
76,1737.0,17669.0,1567.0,870.0,1101.0,2362.0,3407.0,696.0,1109.0,813.0,745.0,1149.0,1400.0,749.0,1131.0,1805.0,1187.0,540.0,2509.0,1328.0,1031.0,18350.0,943.0,12653.0,5147.0,1655.0,2771.0,1782.0,4233.0,1510.0,10194.0,709.0,751.0,1694.0,10857.0,331.0,1479.0,8074.0,1.47,0.0
77,521.0,13093.0,1280.0,353.0,421.0,1537.0,1016.0,557.0,433.0,330.0,227.0,431.0,568.0,745.0,396.0,221.0,400.0,323.0,2086.0,248.0,476.0,2138.0,396.0,9446.0,919.0,352.0,227.0,677.0,1780.0,526.0,1253.0,106.0,152.0,853.0,8518.0,60.0,454.0,1442.0,1.99,0.0
78,306.0,4916.0,894.0,146.0,489.0,1022.0,237.0,58.0,217.0,456.0,262.0,92.0,319.0,741.0,264.0,121.0,250.0,332.0,890.0,48.0,319.0,1952.0,225.0,3738.0,760.0,168.0,247.0,257.0,278.0,251.0,508.0,277.0,175.0,265.0,1328.0,17.0,229.0,340.0,7.98,1.0
79,542.0,8208.0,2966.0,889.0,505.0,1240.0,1055.0,339.0,231.0,163.0,440.0,268.0,434.0,746.0,575.0,338.0,389.0,535.0,711.0,304.0,728.0,12350.0,433.0,5307.0,2826.0,504.0,621.0,463.0,1498.0,685.0,1488.0,240.0,509.0,638.0,11212.0,543.0,206.0,1909.0,1.44,0.0
80,73.0,5006.0,4008.0,272.0,462.0,1254.0,973.0,72.0,224.0,280.0,222.0,190.0,231.0,747.0,211.0,239.0,187.0,244.0,2166.0,252.0,56.0,395.0,199.0,4809.0,3277.0,759.0,371.0,71.0,2330.0,297.0,2784.0,339.0,181.0,851.0,3703.0,185.0,249.0,5015.0,3.16,1.0
81,2580.0,13324.0,6782.0,2464.0,1977.0,2296.0,2401.0,411.0,623.0,1413.0,174.0,332.0,2253.0,748.0,3697.0,1501.0,1470.0,314.0,6385.0,536.0,2313.0,5245.0,1240.0,7472.0,2803.0,3590.0,1731.0,2969.0,2150.0,3553.0,2994.0,1563.0,787.0,830.0,17238.0,567.0,602.0,1885.0,2.44,0.0
82,551.0,10186.0,1407.0,1363.0,1199.0,2118.0,3775.0,61.0,508.0,705.0,886.0,404.0,875.0,750.0,352.0,1198.0,1135.0,1434.0,4654.0,1008.0,396.0,2975.0,713.0,14227.0,5211.0,618.0,745.0,2427.0,5753.0,850.0,3597.0,2033.0,619.0,1494.0,13898.0,681.0,1487.0,9712.0,1.16,0.0
83,601.0,3082.0,1015.0,883.0,236.0,1017.0,1418.0,395.0,265.0,389.0,492.0,500.0,507.0,741.0,454.0,285.0,310.0,501.0,884.0,547.0,756.0,2786.0,247.0,1836.0,1080.0,490.0,95.0,527.0,2046.0,490.0,2437.0,405.0,247.0,479.0,1125.0,400.0,440.0,1980.0,3.76,1.0
84,263.0,5340.0,539.0,249.0,714.0,1132.0,1944.0,493.0,774.0,446.0,744.0,759.0,537.0,748.0,795.0,473.0,463.0,503.0,690.0,448.0,65.0,7377.0,605.0,3358.0,1098.0,350.0,551.0,514.0,1227.0,898.0,2724.0,584.0,496.0,355.0,4790.0,386.0,557.0,3227.0,3.53,1.0
85,2225.0,15526.0,8117.0,665.0,1159.0,2446.0,6458.0,826.0,1326.0,1777.0,1555.0,942.0,1683.0,751.0,1241.0,1774.0,2905.0,546.0,7828.0,1005.0,896.0,2279.0,437.0,14371.0,3382.0,937.0,2397.0,2183.0,1435.0,1673.0,8687.0,784.0,1216.0,1067.0,17932.0,143.0,744.0,7974.0,3.64,0.0
86,926.0,15345.0,2402.0,474.0,944.0,572.0,411.0,560.0,640.0,662.0,543.0,646.0,980.0,744.0,1361.0,721.0,477.0,653.0,541.0,738.0,1008.0,16613.0,631.0,9803.0,1844.0,591.0,611.0,552.0,1521.0,1159.0,2001.0,1033.0,711.0,864.0,8654.0,626.0,730.0,2849.0,4.1,1.0
87,1189.0,18025.0,1610.0,2004.0,964.0,3376.0,5628.0,703.0,1009.0,417.0,520.0,757.0,1893.0,744.0,1550.0,263.0,1475.0,246.0,2994.0,500.0,1807.0,8430.0,352.0,11261.0,1236.0,1193.0,3733.0,1379.0,5540.0,3700.0,3649.0,725.0,1182.0,1794.0,12441.0,1082.0,713.0,5577.0,2.33,1.0
88,2356.0,7013.0,3354.0,4347.0,2344.0,902.0,8823.0,360.0,1545.0,797.0,990.0,1042.0,2130.0,744.0,4478.0,3321.0,916.0,429.0,2285.0,1163.0,3891.0,5820.0,571.0,9303.0,6221.0,2878.0,1655.0,2706.0,4578.0,514.0,5474.0,1829.0,1134.0,4582.0,18022.0,117.0,1089.0,10257.0,2.8,0.0
89,2864.0,9217.0,1739.0,1055.0,1626.0,1180.0,3897.0,701.0,600.0,787.0,1264.0,1339.0,1202.0,745.0,5478.0,1970.0,385.0,581.0,3906.0,458.0,4684.0,3987.0,448.0,8735.0,2418.0,1926.0,2172.0,1044.0,6549.0,1590.0,1493.0,2457.0,125.0,2249.0,5749.0,443.0,460.0,3972.0,9.53,1.0
90,2512.0,10425.0,5877.0,597.0,274.0,1534.0,879.0,333.0,909.0,1393.0,996.0,89.0,2895.0,748.0,1512.0,1384.0,1381.0,228.0,4365.0,482.0,910.0,9348.0,694.0,16683.0,5049.0,1909.0,1049.0,1591.0,2551.0,1613.0,7073.0,1196.0,671.0,1216.0,11754.0,661.0,295.0,7007.0,1.69,0.0
91,430.0,9316.0,1988.0,457.0,150.0,1134.0,1682.0,386.0,194.0,672.0,487.0,332.0,251.0,749.0,517.0,325.0,199.0,422.0,1836.0,610.0,400.0,9913.0,104.0,7130.0,789.0,522.0,465.0,287.0,998.0,508.0,2159.0,561.0,225.0,603.0,9978.0,229.0,334.0,2208.0,2.75,0.0
92,477.0,15558.0,797.0,1346.0,603.0,819.0,1496.0,397.0,333.0,178.0,705.0,469.0,565.0,745.0,346.0,461.0,570.0,540.0,1413.0,259.0,859.0,11800.0,348.0,14218.0,1876.0,491.0,754.0,129.0,558.0,1088.0,2337.0,687.0,437.0,892.0,11423.0,390.0,355.0,1319.0,3.74,0.0
93,47.0,780.0,148.0,247.0,243.0,654.0,120.0,114.0,202.0,17.0,30.0,255.0,336.0,747.0,285.0,313.0,123.0,261.0,138.0,202.0,272.0,495.0,310.0,606.0,219.0,109.0,177.0,107.0,167.0,136.0,288.0,40.0,152.0,315.0,31.0,198.0,26.0,111.0,5.99,1.0
94,67.0,18296.0,913.0,444.0,480.0,1366.0,1007.0,145.0,298.0,216.0,311.0,336.0,185.0,749.0,912.0,162.0,368.0,491.0,1026.0,413.0,526.0,5537.0,243.0,19583.0,700.0,1039.0,1008.0,958.0,591.0,202.0,1069.0,387.0,517.0,87.0,10872.0,526.0,135.0,1459.0,4.01,0.0
95,216.0,1787.0,483.0,1502.0,229.0,1128.0,1045.0,167.0,528.0,231.0,97.0,319.0,363.0,739.0,1655.0,176.0,494.0,462.0,242.0,52.0,1900.0,1495.0,160.0,1354.0,1118.0,468.0,422.0,453.0,419.0,964.0,578.0,256.0,332.0,1017.0,2999.0,138.0,241.0,248.0,3.29,1.0
96,233.0,17815.0,2302.0,785.0,688.0,842.0,1564.0,421.0,320.0,421.0,611.0,754.0,369.0,749.0,565.0,523.0,458.0,523.0,1867.0,699.0,532.0,7490.0,563.0,15489.0,3291.0,728.0,828.0,411.0,2149.0,647.0,736.0,379.0,427.0,871.0,9815.0,468.0,536.0,2328.0,6.17,0.0
97,649.0,4804.0,746.0,171.0,290.0,1313.0,1280.0,180.0,74.0,408.0,217.0,428.0,419.0,742.0,306.0,656.0,389.0,395.0,1055.0,722.0,366.0,934.0,300.0,5016.0,3459.0,103.0,1020.0,355.0,1094.0,644.0,3061.0,273.0,242.0,295.0,2132.0,315.0,505.0,1851.0,4.53,1.0
98,615.0,16747.0,1127.0,908.0,592.0,1630.0,1048.0,406.0,248.0,312.0,427.0,391.0,308.0,749.0,383.0,459.0,246.0,532.0,2295.0,160.0,261.0,18447.0,256.0,10858.0,1641.0,574.0,938.0,672.0,1656.0,711.0,2930.0,594.0,620.0,838.0,10877.0,581.0,260.0,3514.0,1.2,0.0
99,667.0,280.0,1942.0,1303.0,313.0,949.0,572.0,485.0,736.0,367.0,417.0,372.0,925.0,745.0,2340.0,469.0,209.0,612.0,697.0,814.0,2957.0,2454.0,43.0,1022.0,1623.0,593.0,756.0,1029.0,729.0,579.0,1131.0,178.0,491.0,521.0,692.0,183.0,62.0,838.0,10.91,1.0
100,783.0,4167.0,4070.0,3771.0,845.0,830.0,3402.0,915.0,535.0,117.0,519.0,918.0,460.0,743.0,3546.0,724.0,703.0,236.0,515.0,175.0,4504.0,12036.0,350.0,2622.0,4148.0,766.0,1959.0,213.0,3782.0,2818.0,5202.0,291.0,166.0,3477.0,18258.0,703.0,876.0,8536.0,3.17,0.0
101,1268.0,1918.0,597.0,1955.0,887.0,899.0,2664.0,500.0,867.0,1582.0,949.0,802.0,1920.0,744.0,2437.0,734.0,236.0,1149.0,4841.0,1076.0,2075.0,6102.0,629.0,1548.0,8439.0,1100.0,6525.0,1871.0,4230.0,5878.0,12263.0,311.0,913.0,4950.0,18707.0,770.0,53.0,10345.0,2.77,0.0
102,1748.0,18898.0,1858.0,2485.0,757.0,1066.0,2961.0,1471.0,1072.0,1364.0,1292.0,839.0,1047.0,745.0,2389.0,2100.0,986.0,1350.0,1485.0,1349.0,2759.0,12068.0,1362.0,16093.0,6052.0,1680.0,2401.0,1667.0,1640.0,2184.0,6990.0,1094.0,1478.0,1521.0,12974.0,1496.0,1391.0,3645.0,3.94,1.0
103,1706.0,8561.0,2241.0,3422.0,1535.0,1779.0,981.0,1641.0,806.0,984.0,2084.0,1916.0,1093.0,749.0,5170.0,1900.0,2902.0,1177.0,8310.0,1517.0,5166.0,7954.0,1228.0,4626.0,8941.0,591.0,1074.0,2219.0,7582.0,3212.0,12744.0,1119.0,841.0,1491.0,18461.0,1552.0,1491.0,12758.0,7.08,0.0
104,601.0,423.0,3155.0,3044.0,1795.0,1033.0,2312.0,749.0,671.0,1491.0,1498.0,975.0,660.0,742.0,1944.0,1466.0,429.0,1340.0,4443.0,1207.0,3074.0,3635.0,459.0,1160.0,2736.0,1206.0,1004.0,2602.0,2820.0,953.0,5638.0,1474.0,780.0,1372.0,4430.0,1466.0,1174.0,3019.0,8.98,1.0
105,878.0,20151.0,1302.0,502.0,634.0,3680.0,3020.0,533.0,838.0,1003.0,252.0,864.0,1265.0,751.0,1260.0,1001.0,1099.0,486.0,1679.0,620.0,2340.0,19482.0,541.0,11013.0,2489.0,2252.0,710.0,1609.0,3571.0,1210.0,1697.0,666.0,1018.0,122.0,13224.0,1257.0,487.0,3682.0,0.75,0.0
106,230.0,5254.0,1016.0,427.0,1024.0,4399.0,1587.0,237.0,1419.0,1081.0,1143.0,1309.0,846.0,749.0,1315.0,1120.0,69.0,1364.0,1687.0,1128.0,2065.0,6034.0,1303.0,6320.0,2002.0,1107.0,1200.0,1397.0,1656.0,232.0,1718.0,231.0,248.0,2002.0,1673.0,1025.0,2481.0,225.0,7.76,1.0
107,2382.0,12727.0,3974.0,725.0,435.0,803.0,1118.0,700.0,750.0,985.0,1401.0,1234.0,1948.0,752.0,771.0,1028.0,1022.0,1510.0,3555.0,471.0,355.0,156.0,355.0,17920.0,3711.0,936.0,1680.0,2783.0,1054.0,1602.0,3287.0,320.0,365.0,1048.0,9338.0,369.0,735.0,1805.0,1.07,1.0
108,281.0,17417.0,152.0,667.0,473.0,1443.0,950.0,258.0,433.0,324.0,130.0,238.0,413.0,743.0,88.0,355.0,656.0,567.0,857.0,121.0,172.0,17150.0,428.0,14149.0,599.0,564.0,1307.0,258.0,720.0,644.0,976.0,173.0,880.0,493.0,9723.0,703.0,158.0,481.0,0.84,1.0
109,652.0,10539.0,4416.0,2215.0,448.0,1731.0,1533.0,645.0,434.0,1289.0,418.0,262.0,1688.0,750.0,693.0,1009.0,2145.0,1153.0,2735.0,1210.0,1400.0,2478.0,77.0,12459.0,4003.0,1783.0,3103.0,1563.0,1236.0,1273.0,4011.0,907.0,224.0,1802.0,10193.0,279.0,2694.0,2767.0,1.13,0.0
110,658.0,14066.0,3830.0,853.0,587.0,1083.0,3395.0,503.0,161.0,354.0,287.0,258.0,654.0,750.0,1567.0,259.0,376.0,682.0,5055.0,439.0,481.0,6214.0,516.0,9668.0,3295.0,2598.0,1213.0,643.0,4281.0,1728.0,3882.0,975.0,219.0,1321.0,7945.0,382.0,731.0,2808.0,3.0,1.0
111,430.0,5247.0,1247.0,941.0,350.0,955.0,680.0,325.0,317.0,532.0,428.0,157.0,512.0,750.0,406.0,562.0,293.0,313.0,1748.0,231.0,510.0,9100.0,256.0,4124.0,2486.0,590.0,358.0,548.0,1889.0,81.0,657.0,440.0,414.0,1521.0,6843.0,328.0,209.0,3476.0,0.56,0.0
112,508.0,17710.0,2770.0,2273.0,906.0,800.0,1710.0,306.0,466.0,730.0,623.0,508.0,238.0,751.0,3706.0,666.0,701.0,795.0,3293.0,996.0,1833.0,13609.0,219.0,11805.0,1587.0,1045.0,1222.0,708.0,1669.0,3455.0,2357.0,1125.0,574.0,2130.0,8555.0,813.0,1011.0,937.0,1.28,0.0
113,235.0,17179.0,1890.0,1184.0,306.0,1842.0,1399.0,162.0,387.0,464.0,95.0,316.0,406.0,743.0,292.0,346.0,376.0,679.0,689.0,400.0,540.0,15490.0,316.0,10341.0,2216.0,213.0,1111.0,636.0,1624.0,1655.0,584.0,358.0,346.0,1334.0,9762.0,469.0,432.0,1161.0,1.48,0.0
114,736.0,20086.0,1794.0,810.0,457.0,895.0,466.0,365.0,380.0,873.0,600.0,586.0,558.0,747.0,996.0,545.0,55.0,540.0,2068.0,873.0,1034.0,11215.0,302.0,15382.0,896.0,487.0,742.0,536.0,1422.0,774.0,2111.0,453.0,330.0,374.0,9186.0,616.0,535.0,3455.0,3.61,1.0
115,1883.0,9896.0,2862.0,4962.0,1395.0,1139.0,3733.0,552.0,834.0,1201.0,1019.0,764.0,1468.0,746.0,2753.0,2497.0,1636.0,1429.0,1429.0,879.0,5951.0,5947.0,1695.0,7398.0,2273.0,2479.0,3764.0,2116.0,5197.0,3777.0,5265.0,474.0,434.0,405.0,8170.0,267.0,761.0,8301.0,7.1,1.0
116,441.0,13125.0,3887.0,626.0,355.0,780.0,2843.0,362.0,590.0,463.0,304.0,361.0,381.0,747.0,676.0,490.0,475.0,462.0,2274.0,517.0,797.0,18063.0,475.0,9138.0,715.0,615.0,484.0,626.0,1558.0,169.0,5336.0,401.0,650.0,972.0,10186.0,483.0,392.0,3915.0,5.06,0.0
117,202.0,4857.0,1111.0,546.0,528.0,1311.0,1011.0,46.0,249.0,200.0,170.0,175.0,89.0,744.0,352.0,421.0,296.0,240.0,417.0,458.0,311.0,1368.0,243.0,7178.0,1254.0,198.0,77.0,821.0,1075.0,350.0,981.0,427.0,125.0,716.0,1420.0,164.0,267.0,728.0,3.23,1.0
118,760.0,11747.0,2506.0,1529.0,66.0,898.0,3239.0,644.0,334.0,144.0,620.0,554.0,821.0,743.0,1750.0,466.0,401.0,545.0,2121.0,450.0,1674.0,7478.0,448.0,8767.0,3472.0,980.0,2271.0,418.0,1000.0,658.0,8132.0,253.0,289.0,996.0,14567.0,392.0,747.0,6179.0,2.6,0.0
119,686.0,16361.0,1048.0,299.0,480.0,781.0,1804.0,266.0,293.0,633.0,343.0,474.0,873.0,744.0,923.0,659.0,525.0,597.0,1767.0,522.0,111.0,2488.0,325.0,16532.0,577.0,756.0,770.0,457.0,1872.0,1230.0,2199.0,407.0,453.0,1004.0,12760.0,439.0,665.0,2623.0,3.86,0.0
120,512.0,18759.0,1627.0,812.0,785.0,929.0,1006.0,250.0,468.0,509.0,296.0,253.0,508.0,750.0,272.0,587.0,283.0,261.0,81.0,505.0,339.0,120.0,207.0,17715.0,1912.0,539.0,462.0,510.0,911.0,49.0,891.0,430.0,452.0,1452.0,9932.0,427.0,223.0,857.0,0.91,0.0
121,2418.0,18290.0,768.0,1744.0,1786.0,1024.0,11018.0,1642.0,909.0,496.0,1186.0,623.0,3390.0,744.0,1448.0,1812.0,1166.0,780.0,1719.0,708.0,1271.0,13079.0,1154.0,12095.0,5669.0,3315.0,1280.0,813.0,7335.0,299.0,8082.0,1087.0,755.0,3029.0,20157.0,1190.0,1974.0,7303.0,7.75,1.0
122,624.0,3499.0,2300.0,783.0,930.0,1131.0,1678.0,184.0,180.0,482.0,389.0,256.0,546.0,747.0,1242.0,235.0,291.0,51.0,1839.0,648.0,387.0,11167.0,266.0,5123.0,918.0,77.0,769.0,634.0,1862.0,1086.0,1108.0,359.0,212.0,393.0,8389.0,223.0,598.0,999.0,1.02,1.0
123,526.0,19748.0,1054.0,3260.0,470.0,1618.0,1282.0,1125.0,473.0,757.0,676.0,407.0,613.0,750.0,193.0,715.0,400.0,1416.0,2162.0,551.0,345.0,20127.0,705.0,12530.0,3356.0,1102.0,4065.0,1190.0,1550.0,2464.0,7215.0,1321.0,387.0,4506.0,13039.0,915.0,708.0,6955.0,3.76,0.0
124,246.0,3570.0,1024.0,709.0,979.0,1152.0,1669.0,331.0,613.0,239.0,91.0,158.0,37.0,741.0,1186.0,606.0,184.0,247.0,762.0,401.0,1301.0,4568.0,107.0,2317.0,1699.0,540.0,1590.0,1251.0,1728.0,1436.0,2704.0,845.0,501.0,2105.0,8898.0,450.0,606.0,2444.0,4.76,1.0
125,315.0,1922.0,1272.0,819.0,453.0,1258.0,1059.0,233.0,382.0,924.0,376.0,425.0,627.0,745.0,1390.0,189.0,434.0,377.0,1266.0,397.0,858.0,4595.0,415.0,1360.0,1296.0,1085.0,1485.0,180.0,351.0,498.0,2159.0,351.0,402.0,939.0,12506.0,522.0,213.0,583.0,2.3,0.0
126,835.0,19468.0,3053.0,4814.0,791.0,710.0,2693.0,780.0,630.0,517.0,493.0,692.0,484.0,747.0,1453.0,727.0,985.0,668.0,1269.0,321.0,1063.0,10294.0,491.0,14514.0,5032.0,941.0,1904.0,800.0,2003.0,874.0,3095.0,908.0,755.0,4789.0,9938.0,686.0,477.0,1514.0,2.93,1.0
127,240.0,16637.0,1467.0,4002.0,474.0,1838.0,1069.0,498.0,1208.0,979.0,403.0,1293.0,601.0,747.0,2414.0,1028.0,918.0,1167.0,8142.0,634.0,3007.0,9018.0,745.0,9633.0,3579.0,2379.0,2105.0,1679.0,6095.0,2953.0,1511.0,425.0,259.0,2213.0,9874.0,771.0,687.0,4775.0,3.0,0.0
128,78.0,5675.0,557.0,211.0,331.0,945.0,583.0,233.0,423.0,437.0,281.0,260.0,241.0,749.0,1075.0,543.0,405.0,502.0,1474.0,219.0,734.0,18477.0,245.0,14870.0,1265.0,419.0,1420.0,285.0,1482.0,332.0,2884.0,276.0,471.0,1348.0,12132.0,234.0,226.0,2696.0,0.6,0.0
129,454.0,15031.0,5418.0,837.0,212.0,1008.0,5059.0,556.0,310.0,752.0,252.0,431.0,518.0,748.0,1573.0,283.0,421.0,831.0,1774.0,622.0,630.0,14264.0,291.0,15006.0,3939.0,90.0,2059.0,499.0,5824.0,1714.0,6747.0,436.0,202.0,1516.0,12482.0,529.0,335.0,6952.0,2.56,0.0
130,649.0,16895.0,3581.0,2274.0,331.0,1724.0,3992.0,554.0,446.0,254.0,37.0,251.0,185.0,748.0,920.0,159.0,467.0,29.0,2150.0,113.0,2153.0,3712.0,304.0,16959.0,1642.0,168.0,833.0,943.0,1849.0,898.0,807.0,424.0,419.0,1037.0,11420.0,391.0,658.0,755.0,2.21,0.0
131,299.0,5016.0,1206.0,917.0,145.0,1078.0,843.0,21.0,79.0,380.0,272.0,102.0,103.0,741.0,760.0,352.0,282.0,560.0,1028.0,273.0,650.0,4773.0,210.0,3306.0,914.0,511.0,286.0,351.0,909.0,637.0,661.0,220.0,187.0,798.0,4138.0,411.0,416.0,200.0,4.68,1.0
132,467.0,18219.0,1155.0,505.0,674.0,1692.0,882.0,396.0,132.0,399.0,251.0,336.0,330.0,751.0,522.0,197.0,598.0,282.0,2476.0,460.0,387.0,7464.0,214.0,16305.0,2219.0,274.0,695.0,476.0,1556.0,628.0,5031.0,411.0,195.0,236.0,8798.0,430.0,152.0,1797.0,1.19,0.0
133,398.0,18662.0,784.0,3679.0,34.0,2712.0,608.0,357.0,344.0,1068.0,183.0,409.0,747.0,743.0,1610.0,513.0,677.0,1154.0,1499.0,793.0,3158.0,18481.0,226.0,10744.0,2148.0,1447.0,1882.0,486.0,1507.0,1022.0,2311.0,544.0,1713.0,2768.0,13794.0,411.0,1127.0,2958.0,2.09,0.0
134,422.0,11218.0,2091.0,1581.0,736.0,945.0,2121.0,765.0,473.0,357.0,404.0,392.0,447.0,746.0,1860.0,377.0,722.0,436.0,3023.0,735.0,2009.0,4684.0,601.0,7324.0,1444.0,656.0,1983.0,770.0,1357.0,1079.0,3696.0,570.0,402.0,2406.0,11148.0,724.0,843.0,2656.0,3.77,0.0
135,270.0,17453.0,197.0,348.0,285.0,1389.0,836.0,223.0,446.0,308.0,484.0,359.0,434.0,748.0,447.0,258.0,378.0,429.0,909.0,308.0,509.0,18966.0,163.0,10032.0,475.0,9.0,502.0,328.0,1058.0,429.0,342.0,361.0,398.0,181.0,11665.0,496.0,413.0,772.0,1.14,0.0
136,469.0,8991.0,1962.0,554.0,536.0,2344.0,1499.0,474.0,736.0,1026.0,529.0,612.0,832.0,746.0,828.0,846.0,1079.0,685.0,2234.0,527.0,781.0,1977.0,779.0,5820.0,626.0,670.0,1519.0,1360.0,594.0,1520.0,1184.0,786.0,896.0,1323.0,9912.0,583.0,382.0,1373.0,1.63,0.0
137,263.0,881.0,1520.0,421.0,455.0,1202.0,1138.0,214.0,601.0,865.0,476.0,425.0,425.0,740.0,572.0,367.0,353.0,739.0,1059.0,613.0,539.0,4397.0,633.0,2480.0,682.0,766.0,320.0,294.0,708.0,442.0,1330.0,466.0,363.0,330.0,9019.0,215.0,219.0,603.0,3.75,1.0
138,411.0,5113.0,4130.0,1755.0,202.0,1030.0,2434.0,227.0,60.0,437.0,469.0,86.0,277.0,749.0,1173.0,195.0,531.0,421.0,2319.0,246.0,1407.0,2317.0,401.0,4811.0,2074.0,502.0,759.0,745.0,1936.0,988.0,2759.0,165.0,414.0,1656.0,4605.0,171.0,231.0,1321.0,4.09,1.0
139,233.0,17629.0,1541.0,402.0,416.0,2594.0,306.0,316.0,131.0,396.0,390.0,211.0,74.0,750.0,230.0,255.0,107.0,781.0,748.0,483.0,43.0,11694.0,186.0,12928.0,819.0,203.0,163.0,318.0,524.0,380.0,925.0,417.0,245.0,1025.0,9499.0,283.0,384.0,1979.0,1.19,0.0
140,405.0,5273.0,1129.0,446.0,543.0,910.0,624.0,109.0,225.0,242.0,263.0,233.0,456.0,748.0,1477.0,424.0,380.0,54.0,2474.0,432.0,1474.0,8785.0,279.0,8364.0,1321.0,469.0,403.0,244.0,1203.0,946.0,1235.0,255.0,311.0,800.0,6560.0,424.0,796.0,3266.0,5.16,1.0
141,205.0,14455.0,1547.0,193.0,1791.0,1966.0,2977.0,430.0,548.0,674.0,445.0,227.0,121.0,745.0,2219.0,1212.0,830.0,679.0,1419.0,394.0,1173.0,11921.0,509.0,11392.0,2964.0,592.0,209.0,773.0,3161.0,1557.0,1750.0,1449.0,610.0,407.0,10896.0,1034.0,215.0,2028.0,1.47,0.0
142,141.0,10048.0,1243.0,1154.0,115.0,1067.0,315.0,111.0,245.0,317.0,195.0,55.0,107.0,745.0,1018.0,178.0,307.0,149.0,1473.0,81.0,944.0,3875.0,328.0,11673.0,331.0,77.0,943.0,239.0,523.0,837.0,1199.0,283.0,261.0,1281.0,10971.0,226.0,520.0,2800.0,1.68,1.0
143,300.0,2798.0,1341.0,1534.0,535.0,1014.0,211.0,199.0,259.0,303.0,199.0,201.0,71.0,741.0,194.0,266.0,353.0,347.0,718.0,274.0,924.0,848.0,222.0,2640.0,1431.0,204.0,721.0,476.0,508.0,32.0,1982.0,446.0,483.0,1023.0,510.0,529.0,302.0,865.0,6.34,1.0
144,311.0,2021.0,534.0,1032.0,398.0,1024.0,912.0,220.0,368.0,392.0,476.0,532.0,102.0,733.0,574.0,534.0,292.0,314.0,1506.0,218.0,625.0,964.0,278.0,2130.0,447.0,273.0,863.0,103.0,1743.0,991.0,2422.0,356.0,141.0,447.0,5179.0,55.0,236.0,3558.0,2.7,1.0
145,1141.0,3573.0,4017.0,319.0,1347.0,1037.0,3935.0,87.0,520.0,1770.0,115.0,411.0,1378.0,744.0,3766.0,805.0,579.0,1329.0,2401.0,348.0,3450.0,1467.0,922.0,2898.0,5167.0,3986.0,3152.0,1371.0,3461.0,1571.0,2907.0,1504.0,944.0,1887.0,7643.0,796.0,1279.0,3513.0,8.79,1.0
146,674.0,8678.0,2701.0,2467.0,576.0,780.0,2866.0,724.0,275.0,430.0,536.0,260.0,685.0,744.0,2822.0,1469.0,531.0,355.0,3734.0,787.0,942.0,6071.0,346.0,6179.0,3672.0,1638.0,975.0,1195.0,3087.0,3215.0,5950.0,577.0,507.0,2521.0,11132.0,747.0,831.0,4950.0,6.18,1.0
147,395.0,20420.0,6253.0,201.0,723.0,1020.0,5229.0,666.0,1056.0,1771.0,1465.0,925.0,944.0,750.0,2397.0,1139.0,1558.0,1705.0,2724.0,1490.0,1708.0,17302.0,909.0,11878.0,7635.0,1856.0,1331.0,874.0,2774.0,1099.0,3002.0,1929.0,398.0,1695.0,13756.0,991.0,697.0,8503.0,8.89,1.0
148,645.0,8694.0,1021.0,691.0,1036.0,1076.0,2889.0,226.0,279.0,281.0,1269.0,1090.0,635.0,748.0,749.0,475.0,719.0,872.0,2389.0,956.0,957.0,5070.0,171.0,6654.0,1017.0,1594.0,513.0,1658.0,1580.0,931.0,826.0,689.0,391.0,62.0,3544.0,48.0,1127.0,2851.0,5.54,1.0
149,386.0,4587.0,1377.0,440.0,508.0,1320.0,1517.0,428.0,362.0,270.0,280.0,328.0,325.0,743.0,261.0,692.0,204.0,247.0,1149.0,409.0,142.0,6229.0,332.0,4490.0,844.0,454.0,583.0,81.0,1476.0,769.0,978.0,438.0,244.0,503.0,3932.0,280.0,348.0,1802.0,3.53,1.0
150,119.0,19722.0,571.0,488.0,625.0,1035.0,287.0,271.0,299.0,519.0,562.0,515.0,218.0,746.0,551.0,467.0,243.0,303.0,947.0,331.0,614.0,16210.0,348.0,15213.0,603.0,445.0,15.0,315.0,364.0,390.0,214.0,514.0,205.0,971.0,11565.0,194.0,372.0,2306.0,0.83,0.0
151,847.0,19636.0,1114.0,701.0,379.0,1159.0,1404.0,734.0,842.0,1012.0,460.0,475.0,773.0,751.0,1292.0,571.0,178.0,508.0,902.0,738.0,932.0,6609.0,543.0,20290.0,1123.0,1011.0,704.0,1935.0,1305.0,1256.0,893.0,1113.0,730.0,933.0,8585.0,571.0,685.0,576.0,5.25,0.0
152,174.0,14265.0,784.0,989.0,293.0,727.0,1506.0,31.0,332.0,122.0,310.0,189.0,419.0,745.0,445.0,261.0,219.0,208.0,2079.0,369.0,677.0,6832.0,411.0,18049.0,3457.0,187.0,618.0,88.0,927.0,534.0,2802.0,261.0,397.0,790.0,10266.0,133.0,360.0,2522.0,1.3,0.0
